id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 41689543 ,563a013d-5abb-11e8-911c-28924ad12c5c,  -18.949000 ,  -54.507000 ,2008-01-09 16:42:00,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Cerrado
 41689542 ,563a013c-5abb-11e8-911c-28924ad12c5c,  -20.558000 ,  -52.189000 ,2008-01-09 16:42:00,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado
 41689540 ,563a013a-5abb-11e8-911c-28924ad12c5c,  -19.539000 ,  -50.983000 ,2008-01-09 16:42:00,Brasil,MATO GROSSO DO SUL,PARANAÍBA,Mata Atlântica
 41689539 ,563a0139-5abb-11e8-911c-28924ad12c5c,  -20.563000 ,  -52.193000 ,2008-01-09 16:42:00,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado
 41689538 ,563a0138-5abb-11e8-911c-28924ad12c5c,  -20.561000 ,  -52.160000 ,2008-01-09 16:42:00,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado
 41689534 ,563a0134-5abb-11e8-911c-28924ad12c5c,  -19.003000 ,  -52.047000 ,2008-01-09 16:42:00,Brasil,MATO GROSSO DO SUL,CASSILÂNDIA,Cerrado
 41689533 ,563a0133-5abb-11e8-911c-28924ad12c5c,  -20.566000 ,  -52.164000 ,2008-01-09 16:42:00,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado
 41623779 ,563981c5-5abb-11e8-911c-28924ad12c5c,  -17.790000 ,  -54.880000 ,2008-01-05 17:07:00,Brasil,MATO GROSSO DO SUL,SONORA,Cerrado
 41623774 ,563981c1-5abb-11e8-911c-28924ad12c5c,  -17.801000 ,  -54.879000 ,2008-01-05 17:07:00,Brasil,MATO GROSSO DO SUL,SONORA,Cerrado
 41623773 ,563981c0-5abb-11e8-911c-28924ad12c5c,  -17.799000 ,  -54.865000 ,2008-01-05 17:07:00,Brasil,MATO GROSSO DO SUL,SONORA,Cerrado
 41623766 ,563981bc-5abb-11e8-911c-28924ad12c5c,  -18.635000 ,  -55.537000 ,2008-01-05 17:07:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 41623765 ,563981bb-5abb-11e8-911c-28924ad12c5c,  -18.867000 ,  -54.719000 ,2008-01-05 17:07:00,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Cerrado
 41623761 ,563981b8-5abb-11e8-911c-28924ad12c5c,  -18.697000 ,  -54.256000 ,2008-01-05 17:07:00,Brasil,MATO GROSSO DO SUL,FIGUEIRÃO,Cerrado
 41639663 ,563982de-5abb-11e8-911c-28924ad12c5c,  -23.776000 ,  -55.325000 ,2008-01-06 17:49:00,Brasil,MATO GROSSO DO SUL,PARANHOS,Mata Atlântica
 41639646 ,563982d3-5abb-11e8-911c-28924ad12c5c,  -21.539000 ,  -54.652000 ,2008-01-06 17:49:00,Brasil,MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado
 41656671 ,563983b2-5abb-11e8-911c-28924ad12c5c,  -19.841000 ,  -57.660000 ,2008-01-07 16:55:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 41656670 ,563983b1-5abb-11e8-911c-28924ad12c5c,  -20.130000 ,  -53.275000 ,2008-01-07 16:55:00,Brasil,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado
 41656669 ,563983b0-5abb-11e8-911c-28924ad12c5c,  -18.842000 ,  -53.363000 ,2008-01-07 16:55:00,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado
 41656667 ,563983ae-5abb-11e8-911c-28924ad12c5c,  -21.431000 ,  -54.817000 ,2008-01-07 16:54:00,Brasil,MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado
 41656664 ,563983ac-5abb-11e8-911c-28924ad12c5c,  -20.912000 ,  -53.772000 ,2008-01-07 16:54:00,Brasil,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado
 41656653 ,563983aa-5abb-11e8-911c-28924ad12c5c,  -21.844000 ,  -54.558000 ,2008-01-07 16:54:00,Brasil,MATO GROSSO DO SUL,RIO BRILHANTE,Mata Atlântica
 41656687 ,2bca9464-5abb-11e8-911c-28924ad12c5c,  -20.132000 ,  -53.270000 ,2008-01-07 16:55:00,Brasil,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado
 41656679 ,2bca9462-5abb-11e8-911c-28924ad12c5c,  -18.814000 ,  -52.552000 ,2008-01-07 16:55:00,Brasil,MATO GROSSO DO SUL,CHAPADÃO DO SUL,Cerrado
 41656677 ,2bca9460-5abb-11e8-911c-28924ad12c5c,  -18.760000 ,  -53.343000 ,2008-01-07 16:55:00,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado
 41672584 ,563a0065-5abb-11e8-911c-28924ad12c5c,  -22.749000 ,  -55.152000 ,2008-01-08 17:37:00,Brasil,MATO GROSSO DO SUL,LAGUNA CARAPÃ,Mata Atlântica
 41576016 ,5638f9d5-5abb-11e8-911c-28924ad12c5c,  -19.369000 ,  -51.109000 ,2008-01-02 16:36:00,Brasil,MATO GROSSO DO SUL,PARANAÍBA,Cerrado
 41576374 ,2bbc9be1-5abb-11e8-911c-28924ad12c5c,  -19.116000 ,  -57.248000 ,2008-01-02 18:15:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 41592493 ,56397fed-5abb-11e8-911c-28924ad12c5c,  -18.691000 ,  -57.117000 ,2008-01-03 17:20:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 41592486 ,56397fec-5abb-11e8-911c-28924ad12c5c,  -22.252000 ,  -54.888000 ,2008-01-03 17:19:00,Brasil,MATO GROSSO DO SUL,DOURADOS,Cerrado
 41592485 ,56397feb-5abb-11e8-911c-28924ad12c5c,  -19.281000 ,  -57.194000 ,2008-01-03 17:19:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 41592484 ,56397fea-5abb-11e8-911c-28924ad12c5c,  -19.899000 ,  -57.012000 ,2008-01-03 17:19:00,Brasil,MATO GROSSO DO SUL,MIRANDA,Cerrado
 41592482 ,56397fe8-5abb-11e8-911c-28924ad12c5c,  -20.379000 ,  -56.715000 ,2008-01-03 17:19:00,Brasil,MATO GROSSO DO SUL,MIRANDA,Cerrado
 41592454 ,56397fe6-5abb-11e8-911c-28924ad12c5c,  -19.272000 ,  -57.208000 ,2008-01-03 17:19:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 41592453 ,56397fe5-5abb-11e8-911c-28924ad12c5c,  -20.530000 ,  -56.630000 ,2008-01-03 17:19:00,Brasil,MATO GROSSO DO SUL,BODOQUENA,Cerrado
 41592452 ,56397fe4-5abb-11e8-911c-28924ad12c5c,  -19.271000 ,  -57.195000 ,2008-01-03 17:19:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 41592461 ,2bbfa7f6-5abb-11e8-911c-28924ad12c5c,  -20.112000 ,  -54.514000 ,2008-01-03 17:19:00,Brasil,MATO GROSSO DO SUL,JARAGUARI,Cerrado
 41592460 ,2bbfa7f5-5abb-11e8-911c-28924ad12c5c,  -20.883000 ,  -56.196000 ,2008-01-03 17:19:00,Brasil,MATO GROSSO DO SUL,BONITO,Cerrado
 43128820 ,564f433f-5abb-11e8-911c-28924ad12c5c,  -18.823000 ,  -54.039000 ,2008-04-25 18:03:00,Brasil,MATO GROSSO DO SUL,FIGUEIRÃO,Cerrado
 43128819 ,564f433e-5abb-11e8-911c-28924ad12c5c,  -18.820000 ,  -54.044000 ,2008-04-25 18:03:00,Brasil,MATO GROSSO DO SUL,FIGUEIRÃO,Cerrado
 43128773 ,564f432e-5abb-11e8-911c-28924ad12c5c,  -22.029000 ,  -54.957000 ,2008-04-25 18:02:00,Brasil,MATO GROSSO DO SUL,ITAPORÃ,Mata Atlântica
 43128795 ,2c70bfd2-5abb-11e8-911c-28924ad12c5c,  -22.028000 ,  -54.966000 ,2008-04-25 18:02:00,Brasil,MATO GROSSO DO SUL,ITAPORÃ,Mata Atlântica
 43141041 ,564f44f8-5abb-11e8-911c-28924ad12c5c,  -18.601000 ,  -55.631000 ,2008-04-26 17:08:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 43141014 ,564f44f1-5abb-11e8-911c-28924ad12c5c,  -19.759000 ,  -53.362000 ,2008-04-26 17:08:00,Brasil,MATO GROSSO DO SUL,ÁGUA CLARA,Cerrado
 43140956 ,564f44e6-5abb-11e8-911c-28924ad12c5c,  -23.821000 ,  -55.451000 ,2008-04-26 17:07:00,Brasil,MATO GROSSO DO SUL,PARANHOS,Mata Atlântica
 43155405 ,564fc0d1-5abb-11e8-911c-28924ad12c5c,  -20.938000 ,  -55.012000 ,2008-04-27 17:50:00,Brasil,MATO GROSSO DO SUL,SIDROLÂNDIA,Cerrado
 43155390 ,564fc0cf-5abb-11e8-911c-28924ad12c5c,  -20.145000 ,  -57.621000 ,2008-04-27 17:50:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 43155380 ,564fc0cd-5abb-11e8-911c-28924ad12c5c,  -20.744000 ,  -56.291000 ,2008-04-27 17:50:00,Brasil,MATO GROSSO DO SUL,BONITO,Cerrado
 43155379 ,564fc0cc-5abb-11e8-911c-28924ad12c5c,  -20.054000 ,  -53.837000 ,2008-04-27 17:50:00,Brasil,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado
 43155430 ,6bdf302b-5abb-11e8-911c-28924ad12c5c,  -18.787000 ,  -53.546000 ,2008-04-27 17:51:00,Brasil,MATO GROSSO DO SUL,FIGUEIRÃO,Cerrado
 43155399 ,6bdf302a-5abb-11e8-911c-28924ad12c5c,  -20.942000 ,  -55.006000 ,2008-04-27 17:50:00,Brasil,MATO GROSSO DO SUL,SIDROLÂNDIA,Cerrado
 43164110 ,564fc278-5abb-11e8-911c-28924ad12c5c,  -22.249000 ,  -56.806000 ,2008-04-28 16:55:00,Brasil,MATO GROSSO DO SUL,BELA VISTA,Cerrado
 43164108 ,564fc276-5abb-11e8-911c-28924ad12c5c,  -22.251000 ,  -56.764000 ,2008-04-28 16:55:00,Brasil,MATO GROSSO DO SUL,BELA VISTA,Cerrado
 43164100 ,564fc26e-5abb-11e8-911c-28924ad12c5c,  -19.320000 ,  -53.021000 ,2008-04-28 16:55:00,Brasil,MATO GROSSO DO SUL,PARAÍSO DAS ÁGUAS,Cerrado
 43164098 ,564fc26c-5abb-11e8-911c-28924ad12c5c,  -20.512000 ,  -51.827000 ,2008-04-28 16:55:00,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado
 43229267 ,56515670-5abb-11e8-911c-28924ad12c5c,  -19.310000 ,  -53.018000 ,2008-05-05 17:02:00,Brasil,MATO GROSSO DO SUL,PARAÍSO DAS ÁGUAS,Cerrado
