id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 224336323 ,4e968c83-5abb-11e8-911c-28924ad12c5c,  -22.060000 ,  -54.018000 ,2017-01-13 17:07:00,Brasil,MATO GROSSO DO SUL,ANGÉLICA,Mata Atlântica
 224336324 ,4e968c84-5abb-11e8-911c-28924ad12c5c,  -22.667000 ,  -53.715000 ,2017-01-13 17:07:00,Brasil,MATO GROSSO DO SUL,NOVO HORIZONTE DO SUL,Mata Atlântica
 224336304 ,5a24dc42-5abb-11e8-911c-28924ad12c5c,  -23.534000 ,  -54.143000 ,2017-01-13 17:06:00,Brasil,MATO GROSSO DO SUL,ITAQUIRAÍ,Mata Atlântica
 224336346 ,5a24dc4e-5abb-11e8-911c-28924ad12c5c,  -21.719000 ,  -54.200000 ,2017-01-13 17:07:00,Brasil,MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado
 224336358 ,5a24dc4f-5abb-11e8-911c-28924ad12c5c,  -20.740000 ,  -55.384000 ,2017-01-13 17:07:00,Brasil,MATO GROSSO DO SUL,DOIS IRMÃOS DO BURITI,Cerrado
 224336380 ,5a24dc57-5abb-11e8-911c-28924ad12c5c,  -22.201000 ,  -53.547000 ,2017-01-13 17:07:00,Brasil,MATO GROSSO DO SUL,NOVA ANDRADINA,Mata Atlântica
 224336385 ,5a24dc59-5abb-11e8-911c-28924ad12c5c,  -21.749000 ,  -54.657000 ,2017-01-13 17:07:00,Brasil,MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado
 224336388 ,5a24dc5b-5abb-11e8-911c-28924ad12c5c,  -22.044000 ,  -53.858000 ,2017-01-13 17:07:00,Brasil,MATO GROSSO DO SUL,ANGÉLICA,Mata Atlântica
 224337028 ,5a24dc61-5abb-11e8-911c-28924ad12c5c,  -19.739000 ,  -57.566000 ,2017-01-13 17:08:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224337114 ,5a24dc62-5abb-11e8-911c-28924ad12c5c,  -19.037000 ,  -57.101000 ,2017-01-13 17:08:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224337227 ,5a24dc65-5abb-11e8-911c-28924ad12c5c,  -19.505000 ,  -57.996000 ,2017-01-13 17:08:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224337272 ,5a24dc66-5abb-11e8-911c-28924ad12c5c,  -18.364000 ,  -57.104000 ,2017-01-13 17:08:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224336987 ,6c038d6f-5abb-11e8-911c-28924ad12c5c,  -18.806000 ,  -57.001000 ,2017-01-13 17:08:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223782981 ,6c031169-5abb-11e8-911c-28924ad12c5c,  -22.872000 ,  -54.244000 ,2017-01-06 17:01:00,Brasil,MATO GROSSO DO SUL,NAVIRAÍ,Mata Atlântica
 223782998 ,4e899d9d-5abb-11e8-911c-28924ad12c5c,  -19.152000 ,  -57.142000 ,2017-01-06 17:02:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223782999 ,4e899d9f-5abb-11e8-911c-28924ad12c5c,  -18.864000 ,  -57.718000 ,2017-01-06 17:02:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223783000 ,4e899da0-5abb-11e8-911c-28924ad12c5c,  -18.864000 ,  -57.694000 ,2017-01-06 17:02:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223783001 ,4e899da1-5abb-11e8-911c-28924ad12c5c,  -18.510000 ,  -57.481000 ,2017-01-06 17:02:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224477740 ,5a25e319-5abb-11e8-911c-28924ad12c5c,  -21.540000 ,  -54.703000 ,2017-01-15 16:55:00,Brasil,MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado
 224477741 ,5a25e31a-5abb-11e8-911c-28924ad12c5c,  -20.441000 ,  -52.650000 ,2017-01-15 16:55:00,Brasil,MATO GROSSO DO SUL,ÁGUA CLARA,Cerrado
 224477743 ,5a25e31c-5abb-11e8-911c-28924ad12c5c,  -20.443000 ,  -52.667000 ,2017-01-15 16:55:00,Brasil,MATO GROSSO DO SUL,ÁGUA CLARA,Cerrado
 224336899 ,5a24dc5e-5abb-11e8-911c-28924ad12c5c,  -18.366000 ,  -57.124000 ,2017-01-13 17:08:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224336376 ,5a24dc55-5abb-11e8-911c-28924ad12c5c,  -21.478000 ,  -54.587000 ,2017-01-13 17:07:00,Brasil,MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado
 223874076 ,6c0311cf-5abb-11e8-911c-28924ad12c5c,  -18.510000 ,  -57.484000 ,2017-01-07 17:45:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223782985 ,6be55fe0-5abb-11e8-911c-28924ad12c5c,  -21.623000 ,  -54.706000 ,2017-01-06 17:01:00,Brasil,MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado
 223782987 ,6be55fe2-5abb-11e8-911c-28924ad12c5c,  -22.860000 ,  -54.246000 ,2017-01-06 17:01:00,Brasil,MATO GROSSO DO SUL,NAVIRAÍ,Mata Atlântica
 223782991 ,6be55fe6-5abb-11e8-911c-28924ad12c5c,  -20.904000 ,  -52.332000 ,2017-01-06 17:01:00,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado
 223783006 ,4e899da5-5abb-11e8-911c-28924ad12c5c,  -18.849000 ,  -57.719000 ,2017-01-06 17:02:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223783007 ,4e899da6-5abb-11e8-911c-28924ad12c5c,  -18.867000 ,  -57.725000 ,2017-01-06 17:02:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223783008 ,4e899da7-5abb-11e8-911c-28924ad12c5c,  -18.852000 ,  -57.726000 ,2017-01-06 17:02:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223783016 ,4e899dae-5abb-11e8-911c-28924ad12c5c,  -19.203000 ,  -57.186000 ,2017-01-06 17:02:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223874077 ,6c0311d0-5abb-11e8-911c-28924ad12c5c,  -18.844000 ,  -57.702000 ,2017-01-07 17:45:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 223873943 ,4e8aac38-5abb-11e8-911c-28924ad12c5c,  -20.437000 ,  -57.561000 ,2017-01-07 17:44:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025850 ,4e8efe5f-5abb-11e8-911c-28924ad12c5c,  -20.216000 ,  -58.067000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025860 ,4e8efe69-5abb-11e8-911c-28924ad12c5c,  -20.205000 ,  -58.058000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025905 ,4e8efe95-5abb-11e8-911c-28924ad12c5c,  -20.206000 ,  -58.068000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025906 ,4e8efe96-5abb-11e8-911c-28924ad12c5c,  -20.214000 ,  -58.057000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224410588 ,4e97b473-5abb-11e8-911c-28924ad12c5c,  -21.047000 ,  -57.693000 ,2017-01-14 17:50:00,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal
 224410593 ,4e97b477-5abb-11e8-911c-28924ad12c5c,  -21.493000 ,  -53.730000 ,2017-01-14 17:50:00,Brasil,MATO GROSSO DO SUL,CAMPO GRANDE,Cerrado
 224410623 ,4e97b48d-5abb-11e8-911c-28924ad12c5c,  -19.410000 ,  -57.209000 ,2017-01-14 17:51:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224550732 ,4e9efe27-5abb-11e8-911c-28924ad12c5c,  -21.067000 ,  -57.695000 ,2017-01-16 17:38:00,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal
 224025910 ,4e8efe9a-5abb-11e8-911c-28924ad12c5c,  -19.304000 ,  -57.184000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025911 ,4e8efe9b-5abb-11e8-911c-28924ad12c5c,  -20.215000 ,  -57.728000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025912 ,4e8efe9c-5abb-11e8-911c-28924ad12c5c,  -19.326000 ,  -57.210000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025913 ,4e8efe9d-5abb-11e8-911c-28924ad12c5c,  -19.323000 ,  -57.191000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025914 ,4e8efe9e-5abb-11e8-911c-28924ad12c5c,  -20.223000 ,  -57.717000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025915 ,4e8efe9f-5abb-11e8-911c-28924ad12c5c,  -19.347000 ,  -57.227000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 224025916 ,4e8efea0-5abb-11e8-911c-28924ad12c5c,  -19.334000 ,  -57.199000 ,2017-01-09 17:32:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
