id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 53489997 ,3191f333-5abb-11e8-911c-28924ad12c5c,  -22.253000 ,  -53.353000 ,2010-01-03 17:04:00,Brasil,MATO GROSSO DO SUL,NOVA ANDRADINA,Mata Atlântica
 53490008 ,5c7f3b19-5abb-11e8-911c-28924ad12c5c,  -21.579000 ,  -54.270000 ,2010-01-03 17:04:00,Brasil,MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado
 53490007 ,5c7f3b18-5abb-11e8-911c-28924ad12c5c,  -19.694000 ,  -52.556000 ,2010-01-03 17:04:00,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado
 53506828 ,56d5d8a8-5abb-11e8-911c-28924ad12c5c,  -19.495000 ,  -54.533000 ,2010-01-04 17:47:00,Brasil,MATO GROSSO DO SUL,SÃO GABRIEL DO OESTE,Cerrado
 53506834 ,31953bc8-5abb-11e8-911c-28924ad12c5c,  -18.091000 ,  -55.493000 ,2010-01-04 17:48:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 53506833 ,31953bc7-5abb-11e8-911c-28924ad12c5c,  -19.496000 ,  -54.542000 ,2010-01-04 17:47:00,Brasil,MATO GROSSO DO SUL,SÃO GABRIEL DO OESTE,Cerrado
 53523496 ,56d5d9e3-5abb-11e8-911c-28924ad12c5c,  -17.633000 ,  -54.829000 ,2010-01-05 16:53:00,Brasil,MATO GROSSO DO SUL,SONORA,Cerrado
 53523448 ,56d5d9da-5abb-11e8-911c-28924ad12c5c,  -19.532000 ,  -52.822000 ,2010-01-05 16:52:00,Brasil,MATO GROSSO DO SUL,PARAÍSO DAS ÁGUAS,Cerrado
 53523445 ,56d5d9d7-5abb-11e8-911c-28924ad12c5c,  -18.955000 ,  -52.547000 ,2010-01-05 16:52:00,Brasil,MATO GROSSO DO SUL,CASSILÂNDIA,Cerrado
 53523422 ,56d5d9d4-5abb-11e8-911c-28924ad12c5c,  -18.955000 ,  -52.531000 ,2010-01-05 16:52:00,Brasil,MATO GROSSO DO SUL,CASSILÂNDIA,Cerrado
 53523421 ,56d5d9d3-5abb-11e8-911c-28924ad12c5c,  -21.211000 ,  -55.277000 ,2010-01-05 16:52:00,Brasil,MATO GROSSO DO SUL,SIDROLÂNDIA,Cerrado
 53523430 ,3199774b-5abb-11e8-911c-28924ad12c5c,  -20.390000 ,  -53.311000 ,2010-01-05 16:52:00,Brasil,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado
 53539204 ,56d6645d-5abb-11e8-911c-28924ad12c5c,  -20.302000 ,  -57.240000 ,2010-01-06 17:35:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 53539203 ,56d6645b-5abb-11e8-911c-28924ad12c5c,  -19.595000 ,  -57.104000 ,2010-01-06 17:35:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 53539196 ,56d66458-5abb-11e8-911c-28924ad12c5c,  -17.644000 ,  -55.086000 ,2010-01-06 17:35:00,Brasil,MATO GROSSO DO SUL,SONORA,Pantanal
 53539176 ,56d66457-5abb-11e8-911c-28924ad12c5c,  -17.841000 ,  -56.162000 ,2010-01-06 17:35:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 53539175 ,56d66456-5abb-11e8-911c-28924ad12c5c,  -17.842000 ,  -56.172000 ,2010-01-06 17:35:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 53539163 ,56d66450-5abb-11e8-911c-28924ad12c5c,  -22.207000 ,  -54.521000 ,2010-01-06 17:34:00,Brasil,MATO GROSSO DO SUL,DOURADOS,Mata Atlântica
 53539154 ,56d66447-5abb-11e8-911c-28924ad12c5c,  -22.231000 ,  -55.738000 ,2010-01-06 17:34:00,Brasil,MATO GROSSO DO SUL,ANTÔNIO JOÃO,Cerrado
 53539183 ,319c0605-5abb-11e8-911c-28924ad12c5c,  -17.850000 ,  -56.161000 ,2010-01-06 17:35:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 53539182 ,319c0604-5abb-11e8-911c-28924ad12c5c,  -20.303000 ,  -57.249000 ,2010-01-06 17:35:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 53569592 ,56d665e0-5abb-11e8-911c-28924ad12c5c,  -21.599000 ,  -54.205000 ,2010-01-08 17:22:00,Brasil,MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado
 53569590 ,56d665de-5abb-11e8-911c-28924ad12c5c,  -21.256000 ,  -52.608000 ,2010-01-08 17:22:00,Brasil,MATO GROSSO DO SUL,SANTA RITA DO PARDO,Cerrado
