id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 162027904 ,484fd7ae-5abb-11e8-911c-28924ad12c5c,  -21.927000 ,  -53.307000 ,2015-03-11 17:20:00,Brasil,MATO GROSSO DO SUL,NOVA ANDRADINA,Cerrado
 162027917 ,57e04fa7-5abb-11e8-911c-28924ad12c5c,  -23.002000 ,  -54.044000 ,2015-03-11 17:20:00,Brasil,MATO GROSSO DO SUL,NAVIRAÍ,Mata Atlântica
 162027923 ,57e04fab-5abb-11e8-911c-28924ad12c5c,  -21.929000 ,  -53.317000 ,2015-03-11 17:20:00,Brasil,MATO GROSSO DO SUL,NOVA ANDRADINA,Cerrado
 162027932 ,57e04fb1-5abb-11e8-911c-28924ad12c5c,  -19.897000 ,  -57.132000 ,2015-03-11 17:21:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Cerrado
 162027933 ,57e04fb2-5abb-11e8-911c-28924ad12c5c,  -19.907000 ,  -57.131000 ,2015-03-11 17:21:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Cerrado
 161347208 ,483e318d-5abb-11e8-911c-28924ad12c5c,  -19.765000 ,  -54.320000 ,2015-03-02 17:27:00,Brasil,MATO GROSSO DO SUL,BANDEIRANTES,Cerrado
 161347209 ,483e318e-5abb-11e8-911c-28924ad12c5c,  -19.883000 ,  -56.943000 ,2015-03-02 17:27:00,Brasil,MATO GROSSO DO SUL,MIRANDA,Cerrado
 161689199 ,48460d12-5abb-11e8-911c-28924ad12c5c,  -20.270000 ,  -51.368000 ,2015-03-07 17:45:00,Brasil,MATO GROSSO DO SUL,APARECIDA DO TABOADO,Mata Atlântica
 161689208 ,48460d16-5abb-11e8-911c-28924ad12c5c,  -22.041000 ,  -56.579000 ,2015-03-07 17:45:00,Brasil,MATO GROSSO DO SUL,BELA VISTA,Cerrado
 161689221 ,57df480b-5abb-11e8-911c-28924ad12c5c,  -20.273000 ,  -51.362000 ,2015-03-07 17:45:00,Brasil,MATO GROSSO DO SUL,APARECIDA DO TABOADO,Mata Atlântica
 161847963 ,4848e599-5abb-11e8-911c-28924ad12c5c,  -21.500000 ,  -56.542000 ,2015-03-09 17:33:00,Brasil,MATO GROSSO DO SUL,JARDIM,Cerrado
 158796714 ,47e35fc1-5abb-11e8-911c-28924ad12c5c,  -18.775000 ,  -57.684000 ,2015-01-23 18:04:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 158975572 ,4804c45f-5abb-11e8-911c-28924ad12c5c,  -21.688000 ,  -55.041000 ,2015-01-26 16:56:00,Brasil,MATO GROSSO DO SUL,MARACAJU,Cerrado
 159580963 ,4813bca5-5abb-11e8-911c-28924ad12c5c,  -19.600000 ,  -57.588000 ,2015-02-02 17:03:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 166921231 ,48c57a4e-5abb-11e8-911c-28924ad12c5c,  -20.063000 ,  -57.833000 ,2015-05-23 17:15:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 166783113 ,48c16431-5abb-11e8-911c-28924ad12c5c,  -19.137000 ,  -57.393000 ,2015-05-21 17:27:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 168061154 ,48e930c1-5abb-11e8-911c-28924ad12c5c,  -18.450000 ,  -53.267000 ,2015-06-14 16:38:00,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado
 168061164 ,48e930ca-5abb-11e8-911c-28924ad12c5c,  -18.446000 ,  -53.227000 ,2015-06-14 16:38:00,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado
 168005160 ,48e92f44-5abb-11e8-911c-28924ad12c5c,  -19.602000 ,  -57.650000 ,2015-06-13 17:33:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 168005164 ,48e92f45-5abb-11e8-911c-28924ad12c5c,  -20.615000 ,  -56.036000 ,2015-06-13 17:33:00,Brasil,MATO GROSSO DO SUL,ANASTÁCIO,Cerrado
 168005165 ,48e92f46-5abb-11e8-911c-28924ad12c5c,  -20.131000 ,  -57.421000 ,2015-06-13 17:33:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 168005166 ,48e92f47-5abb-11e8-911c-28924ad12c5c,  -20.617000 ,  -56.046000 ,2015-06-13 17:33:00,Brasil,MATO GROSSO DO SUL,ANASTÁCIO,Cerrado
 168005167 ,48e92f48-5abb-11e8-911c-28924ad12c5c,  -19.582000 ,  -51.238000 ,2015-06-13 17:33:00,Brasil,MATO GROSSO DO SUL,PARANAÍBA,Cerrado
 168005168 ,48e92f49-5abb-11e8-911c-28924ad12c5c,  -19.121000 ,  -57.824000 ,2015-06-13 17:33:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 168005171 ,48e92f4b-5abb-11e8-911c-28924ad12c5c,  -18.762000 ,  -57.025000 ,2015-06-13 17:34:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 168005172 ,48e92f4c-5abb-11e8-911c-28924ad12c5c,  -18.719000 ,  -56.916000 ,2015-06-13 17:34:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 168005157 ,48e92f41-5abb-11e8-911c-28924ad12c5c,  -19.610000 ,  -55.887000 ,2015-06-13 17:33:00,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal
 168005159 ,48e92f43-5abb-11e8-911c-28924ad12c5c,  -19.604000 ,  -57.660000 ,2015-06-13 17:33:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 162356723 ,57e0de0f-5abb-11e8-911c-28924ad12c5c,  -23.295000 ,  -53.894000 ,2015-03-15 16:55:00,Brasil,MATO GROSSO DO SUL,ITAQUIRAÍ,Mata Atlântica
 162356725 ,57e0de11-5abb-11e8-911c-28924ad12c5c,  -23.450000 ,  -54.064000 ,2015-03-15 16:55:00,Brasil,MATO GROSSO DO SUL,ITAQUIRAÍ,Mata Atlântica
 162356733 ,57e0de13-5abb-11e8-911c-28924ad12c5c,  -21.992000 ,  -53.323000 ,2015-03-15 16:56:00,Brasil,MATO GROSSO DO SUL,NOVA ANDRADINA,Cerrado
 162203614 ,57e05275-5abb-11e8-911c-28924ad12c5c,  -19.359000 ,  -57.564000 ,2015-03-13 17:09:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 162203622 ,57e05276-5abb-11e8-911c-28924ad12c5c,  -19.357000 ,  -57.541000 ,2015-03-13 17:09:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 162782782 ,5b012323-5abb-11e8-911c-28924ad12c5c,  -20.430000 ,  -54.789000 ,2015-03-20 17:15:00,Brasil,MATO GROSSO DO SUL,TERENOS,Cerrado
 162782706 ,485f65e9-5abb-11e8-911c-28924ad12c5c,  -21.669000 ,  -54.716000 ,2015-03-20 17:14:00,Brasil,MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado
 162782712 ,485f65ee-5abb-11e8-911c-28924ad12c5c,  -21.393000 ,  -54.365000 ,2015-03-20 17:14:00,Brasil,MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado
 167691640 ,48df3135-5abb-11e8-911c-28924ad12c5c,  -20.108000 ,  -57.814000 ,2015-06-08 17:15:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 167691642 ,48df3137-5abb-11e8-911c-28924ad12c5c,  -19.387000 ,  -57.551000 ,2015-06-08 17:15:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 167691644 ,48df3138-5abb-11e8-911c-28924ad12c5c,  -20.386000 ,  -56.653000 ,2015-06-08 17:15:00,Brasil,MATO GROSSO DO SUL,BODOQUENA,Cerrado
 167691646 ,48df313a-5abb-11e8-911c-28924ad12c5c,  -19.394000 ,  -57.563000 ,2015-06-08 17:15:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 167691650 ,48df313c-5abb-11e8-911c-28924ad12c5c,  -20.126000 ,  -57.756000 ,2015-06-08 17:15:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 167691651 ,48df313d-5abb-11e8-911c-28924ad12c5c,  -20.114000 ,  -57.757000 ,2015-06-08 17:15:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 167691652 ,48df313e-5abb-11e8-911c-28924ad12c5c,  -18.780000 ,  -57.145000 ,2015-06-08 17:15:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
 167691653 ,48df313f-5abb-11e8-911c-28924ad12c5c,  -18.745000 ,  -56.945000 ,2015-06-08 17:15:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal
